PRD_SRL_NO,PRD_CD,from_eq,from_process,from_name,to_eq,to_process,to_name,from_end_time,to_start_time,waiting_sec,negative_wait_flag
PRD3001-260311006-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 10:05:40.120,2026-03-11 10:06:59.255,79.135,False
PRD3001-260311006-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 10:11:46.465,2026-03-11 10:20:02.464,495.999,False
PRD3001-260311006-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-11 10:25:36.672,2026-03-11 10:26:46.988,70.316,False
PRD3001-260311006-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 10:33:57.816,2026-03-11 10:34:50.321,52.505,False
PRD3001-260311012-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 10:55:50.626,2026-03-11 10:55:58.952,8.326,False
PRD3001-260311012-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 10:57:29.173,2026-03-11 10:57:35.360,6.187,False
PRD3001-260311012-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 10:58:15.536,2026-03-11 10:58:39.518,23.982,False
PRD3001-260311012-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 10:58:41.760,2026-03-11 11:02:11.755,209.995,False
PRD3001-260311012-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 11:05:47.507,2026-03-11 11:12:21.997,394.49,False
PRD3001-260311012-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-11 11:41:24.617,2026-03-11 11:42:37.609,72.992,False
PRD3001-260311012-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 11:52:12.529,2026-03-11 11:53:03.521,50.992,False
PRD3001-260311012-0001,PRD3001,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 11:54:00.629,2026-03-11 13:26:44.159,5563.53,False
PRD3001-260311012-0001,PRD3001,EQ14,AMR_LD250,AMR_LD250,EQ15,C2_FINISHED_STORAGE,C2 완제품 창고,2026-03-11 13:28:59.771,2026-03-11 13:29:38.357,38.586,False
PRD3001-260311012-0002,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ03,A1,A1 소재 공급,2026-03-11 10:56:33.582,2026-03-11 11:05:16.177,522.595,False
PRD3001-260311012-0002,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 11:07:14.255,2026-03-11 11:07:40.596,26.341,False
PRD3001-260311012-0002,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 11:07:42.825,2026-03-11 11:13:10.289,327.464,False
PRD3001-260311012-0002,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 11:42:42.327,2026-03-11 12:04:15.003,1292.676,False
PRD3001-260311012-0002,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-11 12:08:06.854,2026-03-11 12:09:16.520,69.666,False
PRD3001-260311012-0002,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 12:14:10.539,2026-03-11 12:15:01.859,51.32,False
PRD3001-260311015-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 13:43:31.811,2026-03-11 13:44:43.621,71.81,False
PRD3001-260311015-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 13:46:45.182,2026-03-11 13:46:57.899,12.717,False
PRD3001-260311015-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 13:47:57.755,2026-03-11 13:48:21.203,23.448,False
PRD3001-260311015-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 13:48:23.435,2026-03-11 13:49:50.483,87.048,False
PRD3001-260311015-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 13:53:28.236,2026-03-11 14:00:22.138,413.902,False
PRD3001-260311015-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-11 14:05:55.882,2026-03-11 14:07:06.851,70.969,False
PRD3001-260311015-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 14:24:47.568,2026-03-11 14:26:00.076,72.508,False
PRD3001-260311015-0001,PRD3001,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 14:27:26.310,2026-03-11 14:44:57.778,1051.468,False
PRD3001-260311015-0001,PRD3001,EQ14,AMR_LD250,AMR_LD250,EQ15,C2_FINISHED_STORAGE,C2 완제품 창고,2026-03-11 14:47:12.481,2026-03-11 14:48:03.822,51.341,False
PRD3001-260311017-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 13:45:29.847,2026-03-11 13:48:24.601,174.754,False
PRD3001-260311017-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 13:50:27.717,2026-03-11 13:50:40.503,12.786,False
PRD3001-260311017-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 13:50:57.025,2026-03-11 13:51:18.572,21.547,False
PRD3001-260311017-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 13:51:20.591,2026-03-11 13:53:40.475,139.884,False
PRD3001-260311017-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 13:57:17.652,2026-03-11 14:07:16.887,599.235,False
PRD3001-260311017-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-11 14:26:51.933,2026-03-11 14:28:03.350,71.417,False
PRD3001-260311017-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 14:33:54.977,2026-03-11 14:36:52.869,177.892,False
PRD3001-260311017-0001,PRD3001,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 14:37:48.780,2026-03-11 14:39:50.792,122.012,False
PRD3001-260311017-0001,PRD3001,EQ14,AMR_LD250,AMR_LD250,EQ15,C2_FINISHED_STORAGE,C2 완제품 창고,2026-03-11 14:42:07.508,2026-03-11 14:42:56.676,49.168,False
PRD3001-260311029-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 17:36:33.248,2026-03-11 17:36:42.524,9.276,False
PRD3001-260311029-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 17:38:08.693,2026-03-11 17:38:15.306,6.6129999999999995,False
PRD3001-260311029-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 17:38:48.652,2026-03-11 17:39:11.985,23.333,False
PRD3001-260311029-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 17:39:14.227,2026-03-11 17:40:37.357,83.13,False
PRD3001-260311029-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 17:43:52.349,2026-03-11 17:51:29.323,456.974,False
PRD3001-260311029-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-11 18:03:37.165,2026-03-11 18:04:55.758,78.593,False
PRD3001-260311029-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 18:14:44.251,2026-03-11 18:29:24.580,880.329,False
PRD3001-260311029-0001,PRD3001,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-11 18:34:02.208,2026-03-11 19:29:05.533,3303.325,False
PRD3001-260311029-0001,PRD3001,EQ14,AMR_LD250,AMR_LD250,EQ15,C2_FINISHED_STORAGE,C2 완제품 창고,2026-03-11 19:31:21.276,2026-03-11 19:33:01.368,100.092,False
PRD3001-260311029-0002,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-11 17:37:16.212,2026-03-11 17:40:08.691,172.479,False
PRD3001-260311029-0002,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-11 17:42:36.480,2026-03-11 17:42:49.268,12.788,False
PRD3001-260311029-0002,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-11 17:45:06.060,2026-03-11 17:45:29.322,23.262,False
PRD3001-260311029-0002,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-11 17:45:31.475,2026-03-11 17:46:52.206,80.731,False
PRD3001-260311029-0002,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-11 17:54:35.285,2026-03-11 18:24:51.683,1816.398,False
PRD3001-260311029-0002,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-11 18:28:05.800,2026-03-11 18:29:19.135,73.335,False
PRD3001-260311029-0002,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-11 18:38:56.279,2026-03-11 18:40:41.306,105.027,False
PRD3001-260312001-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-12 09:23:30.909,2026-03-12 09:24:36.609,65.7,False
PRD3001-260312001-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-12 10:20:59.327,2026-03-12 10:21:12.647,13.32,False
PRD3001-260312001-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-12 10:22:49.985,2026-03-12 10:23:13.316,23.331,False
PRD3001-260312001-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-12 10:23:15.448,2026-03-12 10:25:23.695,128.247,False
PRD3001-260312005-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-12 15:36:08.272,2026-03-12 15:38:52.111,163.839,False
PRD3001-260312005-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-12 15:40:54.370,2026-03-12 15:41:07.895,13.525,False
PRD3001-260312005-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-12 15:41:39.087,2026-03-12 15:42:02.742,23.655,False
PRD3001-260312005-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-12 15:42:04.872,2026-03-12 15:46:18.638,253.766,False
PRD3001-260312005-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-12 15:52:40.592,2026-03-12 16:03:15.565,634.973,False
PRD3001-260312005-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-12 16:08:08.078,2026-03-12 16:14:11.604,363.526,False
PRD3001-260312005-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-12 16:21:24.638,2026-03-12 16:22:19.183,54.545,False
PRD3001-260312005-0001,PRD3001,EQ05,A3,A3 완제품 및 NG 배출부,EQ14,AMR_LD250,AMR_LD250,2026-03-12 16:23:16.413,2026-03-12 17:29:48.094,3991.681,False
PRD3001-260312005-0001,PRD3001,EQ14,AMR_LD250,AMR_LD250,EQ15,C2_FINISHED_STORAGE,C2 완제품 창고,2026-03-12 17:32:01.447,2026-03-12 17:32:54.045,52.598,False
PRD3001-260312005-0002,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-12 15:38:55.301,2026-03-12 15:39:03.611,8.31,False
PRD3001-260312005-0002,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-12 15:40:31.900,2026-03-12 15:40:38.732,6.832,False
PRD3001-260312005-0002,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-12 15:41:11.623,2026-03-12 15:41:34.200,22.576999999999998,False
PRD3001-260312005-0002,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-12 15:41:36.434,2026-03-12 15:43:00.270,83.836,False
PRD3001-260312005-0002,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-12 15:53:44.058,2026-03-12 16:06:37.028,772.97,False
PRD3001-260325002-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-25 11:01:39.638,2026-03-25 11:03:24.760,105.122,False
PRD3001-260330003-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-30 16:16:16.036,2026-03-30 16:19:00.478,164.442,False
PRD3001-260330003-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-30 16:20:57.398,2026-03-30 16:21:11.042,13.644,False
PRD3001-260330003-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-30 16:22:22.483,2026-03-30 16:22:45.139,22.656,False
PRD3001-260330003-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-30 16:22:47.271,2026-03-30 16:25:09.398,142.127,False
PRD3001-260330003-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-30 16:35:17.812,2026-03-30 16:54:42.654,1164.842,False
PRD3001-260330003-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-30 16:56:23.715,2026-03-30 17:02:20.510,356.795,False
PRD3001-260330003-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-30 17:07:12.952,2026-03-30 17:08:04.136,51.184,False
PRD3001-260330003-0002,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ03,A1,A1 소재 공급,2026-03-30 16:19:03.553,2026-03-30 16:20:40.828,97.275,False
PRD3001-260330003-0002,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-30 16:21:45.113,2026-03-30 16:22:08.955,23.842,False
PRD3001-260330003-0002,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-30 16:22:11.090,2026-03-30 16:23:32.116,81.026,False
PRD3001-260330003-0002,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-30 17:04:30.038,2026-03-30 17:11:18.752,408.714,False
PRD3001-260330003-0002,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-30 17:14:07.691,2026-03-30 17:15:13.137,65.446,False
PRD3001-260330003-0002,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-30 17:20:08.037,2026-03-30 17:20:59.946,51.909,False
PRD3001-260330003-0003,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-30 16:19:46.434,2026-03-30 16:22:26.632,160.198,False
PRD3001-260330003-0003,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-30 16:24:20.630,2026-03-30 16:24:34.272,13.642,False
PRD3001-260330003-0003,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-30 16:26:02.651,2026-03-30 16:26:24.679,22.028,False
PRD3001-260330003-0003,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-30 16:26:26.914,2026-03-30 16:29:04.148,157.234,False
PRD3001-260330003-0003,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-30 16:45:13.916,2026-03-30 16:52:41.917,448.001,False
PRD3001-260330003-0003,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-30 16:55:47.991,2026-03-30 16:56:53.062,65.071,False
PRD3001-260330003-0003,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-30 17:02:06.912,2026-03-30 17:02:57.327,50.415,False
PRD3001-260330007-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-30 17:37:18.820,2026-03-30 17:40:03.361,164.541,False
PRD3001-260330007-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-30 17:41:17.393,2026-03-30 17:41:31.537,14.144,False
PRD3001-260330007-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-30 17:41:50.061,2026-03-30 17:42:14.747,24.686,False
PRD3001-260330007-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-30 17:42:16.972,2026-03-30 17:43:39.926,82.954,False
PRD3001-260330007-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-30 17:48:30.425,2026-03-30 17:55:06.219,395.794,False
PRD3001-260330007-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-30 17:56:30.660,2026-03-30 17:57:33.613,62.953,False
PRD3001-260330007-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-30 18:03:17.409,2026-03-30 18:04:28.014,70.605,False
PRD3001-260330008-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ03,A1,A1 소재 공급,2026-03-30 19:31:08.340,2026-03-30 19:33:42.301,153.961,False
PRD3001-260330008-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-30 19:35:08.431,2026-03-30 19:35:31.703,23.272,False
PRD3001-260330008-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-30 19:35:33.819,2026-03-30 19:36:58.594,84.775,False
PRD3001-260330008-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-30 19:41:50.748,2026-03-30 19:46:32.691,281.943,False
PRD3001-260330008-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-03-30 19:47:58.086,2026-03-30 19:49:02.539,64.453,False
PRD3001-260330008-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-03-30 19:53:54.913,2026-03-30 19:54:44.508,49.595,False
PRD3001-260331001-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-31 09:10:23.358,2026-03-31 09:11:18.654,55.296,False
PRD3001-260331001-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-31 11:59:40.926,2026-03-31 11:59:54.689,13.763,False
PRD3001-260331001-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-31 12:00:38.188,2026-03-31 12:01:01.087,22.899,False
PRD3001-260331002-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-03-31 09:11:21.744,2026-03-31 09:11:30.351,8.607,False
PRD3001-260331002-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-03-31 11:59:17.916,2026-03-31 11:59:25.063,7.147,False
PRD3001-260331002-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-31 12:00:14.944,2026-03-31 12:00:36.923,21.979,False
PRD3001-260331003-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ03,A1,A1 소재 공급,2026-03-31 12:48:21.040,2026-03-31 14:12:03.467,5022.427,False
PRD3001-260331003-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-03-31 14:39:49.554,2026-03-31 14:40:13.204,23.65,False
PRD3001-260331003-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-03-31 14:40:15.335,2026-03-31 14:41:54.047,98.712,False
PRD3001-260331003-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-03-31 14:50:11.779,2026-03-31 14:58:22.086,490.307,False
PRD3001-260407003-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-04-07 10:57:03.552,2026-04-07 10:59:25.252,141.7,False
PRD3001-260407005-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-04-07 12:50:32.390,2026-04-07 12:51:47.386,74.996,False
PRD3001-260407007-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-04-07 14:06:13.286,2026-04-07 14:09:07.206,173.92,False
PRD3001-260407007-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-04-07 16:25:33.798,2026-04-07 16:25:45.653,11.855,False
PRD3001-260407007-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-04-07 16:43:44.871,2026-04-07 16:44:07.372,22.501,False
PRD3001-260407007-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-04-07 16:44:09.514,2026-04-07 16:58:09.887,840.373,False
PRD3001-260407007-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-04-07 17:07:26.237,2026-04-07 17:13:10.291,344.054,False
PRD3001-260407007-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-04-07 17:15:57.726,2026-04-07 17:17:01.441,63.715,False
PRD3001-260407007-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-04-07 17:23:05.495,2026-04-07 17:23:58.749,53.254,False
PRD3001-260407008-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-04-07 14:09:10.718,2026-04-07 14:09:19.031,8.313,False
PRD3001-260407008-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-04-07 16:25:11.852,2026-04-07 16:25:17.935,6.083,False
PRD3001-260407008-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-04-07 16:39:41.750,2026-04-07 16:40:02.755,21.005,False
PRD3001-260407008-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-04-07 16:40:04.995,2026-04-07 16:42:31.445,146.45,False
PRD3001-260407008-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-04-07 17:10:07.638,2026-04-07 17:16:19.141,371.503,False
PRD3001-260407008-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-04-07 17:18:45.616,2026-04-07 17:21:50.889,185.273,False
PRD3001-260407008-0001,PRD3001,EQ13,A9_1,A9-1 코어검사_볼트체결,EQ05,A3,A3 완제품 및 NG 배출부,2026-04-07 17:27:35.654,2026-04-07 17:29:46.483,130.829,False
PRD3001-260414003-0001,PRD3001,EQ01,C1_RAW_STORAGE,C1 원자재 창고,EQ02,AMR_LD90,AMR_LD90,2026-04-14 15:27:44.874,2026-04-14 15:30:32.440,167.566,False
PRD3001-260414003-0001,PRD3001,EQ02,AMR_LD90,AMR_LD90,EQ03,A1,A1 소재 공급,2026-04-14 15:31:52.629,2026-04-14 15:32:04.452,11.823,False
PRD3001-260414003-0001,PRD3001,EQ03,A1,A1 소재 공급,EQ04,A2,A2 수입 검사,2026-04-14 15:33:17.599,2026-04-14 15:33:39.198,21.599,False
PRD3001-260414003-0001,PRD3001,EQ04,A2,A2 수입 검사,EQ10,A7,A7 동리벳_인서트압입,2026-04-14 15:33:41.414,2026-04-14 15:35:02.867,81.453,False
PRD3001-260414003-0001,PRD3001,EQ10,A7,A7 동리벳_인서트압입,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,2026-04-14 16:17:25.123,2026-04-14 16:22:39.362,314.239,False
PRD3001-260414003-0001,PRD3001,EQ07,A5,A5 핸들브로칭가공_룸미러 가조립 공정,EQ13,A9_1,A9-1 코어검사_볼트체결,2026-04-14 16:24:40.332,2026-04-14 16:25:47.134,66.802,False
